444.65	316.25	0.00000000	287.2883	0.64159	0	73611.66667	0.002315
420.42	312.98	0.00000000	287.9933	1.58685	0	73545.00000	0.001894
323.10	312.15	0.00000000	287.9200	1.48173	0	73525.00000	0.001926
176.22	308.22	0.00000000	287.2867	1.47227	0	73535.00000	0.001852
97.37	300.35	0.00000000	286.0717	1.03339	0	73540.00000	0.001903
12.81	288.88	0.00000000	282.9700	0.78627	0	73543.33333	0.002149
0.00	275.82	0.00000000	280.3563	0.85668	0	73566.66667	0.002311
0.00	264.95	0.00000000	276.9663	0.56359	0	73601.66667	0.002599
0.00	255.97	0.00000000	273.8313	0.56248	0	73646.66667	0.002741
0.00	257.72	0.00000000	273.1720	0.43374	0	73678.33333	0.002639
0.00	254.33	0.00000000	272.0210	0.46406	0	73690.00000	0.002703
0.00	253.65	0.00000000	271.1393	0.54266	0	73675.00000	0.002691
0.00	252.77	0.00000000	271.1693	0.40111	0	73665.00000	0.002806
0.00	258.63	0.00000000	272.1568	0.76005	0	73661.66667	0.002951
0.00	255.67	0.00000000	271.4182	0.55428	0	73661.66667	0.003048
0.00	252.65	0.00000000	270.3355	0.59801	0	73678.33333	0.003078
0.00	252.62	0.00000000	270.3137	0.72034	0	73655.00000	0.003197
0.00	250.55	0.00000000	269.8832	0.43791	0	73675.00000	0.003187
13.84	250.10	0.00000000	270.1128	0.50302	0	73673.33333	0.003186
90.33	264.58	0.00000000	272.9345	0.21054	0	73675.00000	0.003646
177.90	283.38	0.00000000	277.7110	0.43411	0	73651.66667	0.003601
257.55	291.92	0.00000000	280.4322	0.44536	0	73628.33333	0.003338
267.23	308.07	0.00000000	282.8733	1.10104	0	73556.66667	0.003074
383.12	323.43	0.00000000	284.5233	0.64919	0	73501.66667	0.003079
335.93	339.68	0.00000000	287.0383	0.83202	0	73425.00000	0.003703
110.48	346.98	0.00016667	284.1468	1.47346	0	73431.66667	0.005182
34.08	337.33	0.00000000	280.8778	0.54042	0	73470.00000	0.005894
16.93	333.78	0.00000000	279.1670	1.02966	0	73585.00000	0.006367
32.03	324.05	0.00000000	278.4382	0.51859	0	73556.66667	0.006402
12.73	308.52	0.00000000	278.0150	0.36073	0	73546.66667	0.006228
0.00	290.68	0.00000000	276.0305	0.54839	0	73565.00000	0.005861
0.00	289.33	0.00000000	274.3430	0.44514	0	73603.33333	0.005365
0.00	294.37	0.00000000	273.8625	0.44275	0	73620.00000	0.005175
0.00	293.87	0.00000000	272.5457	0.30947	0	73618.33333	0.004746
0.00	295.22	0.00000000	272.0850	0.31439	0	73596.66667	0.004641
0.00	293.55	0.00000000	271.2200	0.28168	0	73605.00000	0.004357
0.00	295.13	0.00000000	270.9110	0.65977	0	73588.33333	0.004273
0.00	295.18	0.00000000	271.0055	0.36118	0	73580.00000	0.004221
0.00	291.65	0.00000000	270.1625	0.31394	0	73568.33333	0.004001
0.00	292.08	0.00000000	269.6632	0.37131	0	73556.66667	0.003875
0.00	299.20	0.00000000	271.0220	0.52351	0	73561.66667	0.004242
0.00	299.22	0.00000000	270.9722	0.29830	0	73571.66667	0.004196
6.77	295.57	0.00000000	270.5388	0.41102	0	73598.33333	0.004104
148.33	297.87	0.00000000	272.8915	0.29949	0	73588.33333	0.004674
256.57	289.23	0.00000000	276.8235	0.50638	0	73585.00000	0.005485
393.15	300.18	0.00000000	279.5393	0.80423	0	73580.00000	0.005677
351.22	314.43	0.00000000	281.0315	0.88178	0	73560.00000	0.006019
421.88	322.40	0.00000000	284.7567	1.22165	0	73491.66667	0.005162
313.82	319.33	0.00000000	285.6450	1.73652	0	73433.33333	0.004329
270.52	320.27	0.00000000	286.1133	1.56934	0	73376.66667	0.003966
187.98	331.07	0.00000000	286.2383	1.63803	0	73346.66667	0.003918
153.96	326.55	0.00005556	286.5183	1.44299	0	73340.00000	0.003768
55.30	331.82	0.00000000	285.5933	1.35493	0	73350.00000	0.004047
1.93	334.73	0.00000000	283.1175	1.13247	0	73416.66667	0.005305
0.00	303.85	0.00000000	278.7842	0.52381	0	73478.33333	0.006031
0.00	296.17	0.00000000	277.2732	0.22715	0	73471.66667	0.005996
0.00	280.47	0.00000000	276.0733	0.55413	0	73456.66667	0.005616
0.00	275.38	0.00002778	274.4232	0.16263	0	73451.66667	0.005232
0.00	293.42	0.00002778	274.3300	0.64927	0	73418.33333	0.005142
0.00	305.68	0.00000000	274.6100	0.35931	0	73385.00000	0.005266
0.00	312.00	0.00000000	274.9300	0.39396	0	73370.00000	0.005442
0.00	313.78	0.00000000	275.6217	0.54474	0	73343.33333	0.005626
0.00	312.70	0.00000000	275.3670	0.30940	0	73308.33333	0.005660
0.00	316.90	0.00025000	275.5187	0.48246	0	73261.66667	0.005689
0.00	315.97	0.00011111	275.7660	0.52686	0	73276.66667	0.005790
0.00	322.32	0.00005556	276.3465	0.70939	0	73330.00000	0.005780
5.67	321.50	0.00005556	275.9907	0.52359	0	73360.00000	0.005946
43.85	324.28	0.00000000	276.3253	0.36222	0	73395.00000	0.006179
70.61	326.50	0.00000000	277.2102	0.51368	0	73403.33333	0.006476
272.30	331.82	0.00000000	279.6095	0.29763	0	73395.00000	0.006810
279.23	323.73	0.00000000	281.9533	0.42882	0	73345.00000	0.006899
156.87	345.27	0.00000000	282.5433	0.33205	0	73281.66667	0.006796
221.37	324.72	0.00000000	284.2900	1.48844	0	73200.00000	0.005271
134.13	331.33	0.00000000	284.8683	1.14335	0	73136.66667	0.004507
84.19	341.92	0.00008333	283.3833	1.18790	0	73156.66667	0.005244
32.35	336.77	0.00005556	281.0428	1.69398	0	73281.66667	0.005541
10.87	331.33	0.00002778	278.5363	0.58438	0	73376.66667	0.006026
2.46	327.05	0.00000000	277.3503	0.23535	0	73381.66667	0.006199
0.00	323.63	0.00002778	276.8023	0.27982	0	73383.33333	0.006313
0.00	322.30	0.00011111	276.5302	0.39984	0	73350.00000	0.006168
0.00	314.02	0.00013889	276.0875	0.40953	0	73366.66667	0.006120
0.00	315.57	0.00002778	275.4235	0.79268	0	73353.33333	0.005909
0.00	322.13	0.00011111	275.9157	0.67721	0	73421.66667	0.005861
0.00	320.45	0.00002778	275.5995	0.41571	0	73398.33333	0.005952
0.00	323.28	0.00000000	276.1285	0.35455	0	73408.33333	0.006062
0.00	315.22	0.00000000	275.7982	0.22082	0	73395.00000	0.006017
0.00	304.48	0.00000000	275.1138	0.29897	0	73388.33333	0.005721
0.00	298.18	0.00000000	273.8293	0.42942	0	73391.66667	0.005296
0.00	299.25	0.00000000	273.0033	0.03844	0	73435.00000	0.004976
0.00	301.63	0.00000000	272.3957	0.27811	0	73478.33333	0.004788
3.71	307.62	0.00000000	272.4060	0.60107	0	73513.33333	0.004796
38.77	312.68	0.00000000	273.0863	0.44134	0	73546.66667	0.005015
108.56	320.47	0.00000000	274.5267	0.59190	0	73560.00000	0.005520
264.75	314.48	0.00000000	276.9445	0.34106	0	73551.66667	0.006140
435.08	298.82	0.00000000	280.5680	0.46749	0	73496.66667	0.006344
467.92	313.42	0.00000000	283.6350	0.77219	0	73438.33333	0.005087
374.38	333.67	0.00000000	285.0767	1.22709	0	73395.00000	0.003784
268.40	334.52	0.00000000	284.7917	1.65800	0	73380.00000	0.003728
181.80	326.65	0.00000000	284.8917	1.33914	0	73360.00000	0.003557
190.63	317.13	0.00000000	285.4017	1.33124	0	73358.33333	0.003405
72.91	303.32	0.00000000	284.1200	0.98616	0	73350.00000	0.003310
7.95	288.65	0.00000000	281.7525	0.77175	0	73365.00000	0.003898
0.00	288.22	0.00000000	278.8883	1.10819	0	73391.66667	0.004421
0.00	288.53	0.00000000	277.5655	0.40550	0	73420.00000	0.004253
0.00	287.55	0.00000000	275.8170	0.56642	0	73450.00000	0.004415
0.00	285.98	0.00000000	275.4838	0.69240	0	73475.00000	0.004335
0.00	283.08	0.00000000	275.3308	0.44141	0	73478.33333	0.004360
0.00	278.20	0.00000000	274.3233	0.34896	0	73460.00000	0.004331
0.00	276.08	0.00000000	273.5868	0.15310	0	73441.66667	0.004368
0.00	276.90	0.00000000	273.1910	0.29688	0	73433.33333	0.004241
0.00	270.92	0.00000000	273.1727	0.24525	0	73403.33333	0.004242
0.00	259.47	0.00000000	272.2345	0.37935	0	73395.00000	0.004083
0.00	264.33	0.00000000	271.8818	0.60315	0	73416.66667	0.004004
0.00	270.48	0.00000000	271.7133	0.54229	0	73443.33333	0.004006
2.68	258.75	0.00000000	272.1823	0.49855	0	73433.33333	0.004056
112.58	261.02	0.00000000	273.6810	0.35253	0	73461.66667	0.004314
142.89	279.27	0.00000000	276.5157	0.18647	0	73486.66667	0.004362
362.38	295.50	0.00000000	281.4803	0.35805	0	73471.66667	0.003730
451.08	306.05	0.00000000	283.8883	0.76303	0	73440.00000	0.003717
432.27	323.55	0.00000000	285.8383	1.02445	0	73398.33333	0.003279
241.70	308.68	0.00000000	285.8750	1.24564	0	73360.00000	0.002980
275.78	309.18	0.00000000	286.6483	1.36708	0	73318.33333	0.002935
336.58	316.05	0.00000000	287.2867	1.59050	0	73295.00000	0.002947
265.92	308.58	0.00000000	287.3317	1.30941	0	73296.66667	0.002848
79.09	300.60	0.00000000	285.7117	1.13702	0	73313.33333	0.002792
2.14	283.63	0.00000000	281.9908	0.82434	0	73331.66667	0.003257
0.00	273.98	0.00000000	278.6648	0.35566	0	73380.00000	0.003643
0.00	283.15	0.00000000	276.5217	0.29994	0	73416.66667	0.003986
0.00	265.82	0.00000000	275.3470	0.32549	0	73425.00000	0.003907
0.00	259.87	0.00000000	273.6325	0.22678	0	73448.33333	0.003948
0.00	258.58	0.00000000	273.3638	0.56277	0	73460.00000	0.003745
0.00	259.80	0.00000000	273.5027	0.56188	0	73450.00000	0.003813
0.00	256.78	0.00000000	272.3702	0.46533	0	73433.33333	0.003831
0.00	255.57	0.00000000	271.8242	0.48857	0	73436.66667	0.003902
0.00	253.22	0.00000000	271.3975	0.40178	0	73460.00000	0.003803
0.00	252.17	0.00000000	271.0203	0.47807	0	73446.66667	0.003822
0.00	252.38	0.00000000	271.0770	0.37779	0	73455.00000	0.003746
0.00	250.38	0.00000000	270.2293	0.31931	0	73460.00000	0.003686
15.91	259.82	0.00000000	270.2757	0.31722	0	73455.00000	0.003672
46.93	268.30	0.00000000	272.2607	0.32326	0	73446.66667	0.004141
221.15	285.20	0.00000000	277.8798	0.31819	0	73421.66667	0.004371
332.85	296.62	0.00000000	281.4987	0.52545	0	73393.33333	0.003932
389.63	310.33	0.00000000	284.7950	0.74746	0	73325.00000	0.003596
389.40	320.67	0.00000000	287.0817	0.67274	0	73263.33333	0.003136
480.98	321.62	0.00000000	289.0783	0.87597	0	73183.33333	0.002948
446.85	321.60	0.00000000	289.7633	1.34472	0	73118.33333	0.003023
372.17	322.93	0.00000000	289.9733	1.29541	0	73075.00000	0.003100
224.82	323.47	0.00000000	289.3817	1.66105	0	73063.33333	0.003334
66.32	307.32	0.00000000	287.1300	0.95844	0	73051.66667	0.003237
6.36	298.52	0.00000000	283.8400	0.54430	0	73063.33333	0.003739
0.00	290.22	0.00000000	281.1355	0.30761	0	73091.66667	0.003568
0.00	284.58	0.00000000	280.1783	0.27625	0	73111.66667	0.003429
0.00	280.33	0.00000000	280.3890	0.41742	0	73120.00000	0.003193
0.00	271.98	0.00000000	278.0078	0.36758	0	73140.00000	0.003379
0.00	268.43	0.00000000	276.3890	0.61030	0	73146.66667	0.003433
0.00	264.57	0.00000000	274.9473	0.49751	0	73136.66667	0.003571
0.00	264.47	0.00000000	275.1455	0.61731	0	73118.33333	0.003486
0.00	262.28	0.00000000	274.1070	0.45728	0	73121.66667	0.003381
0.00	263.65	0.00000000	273.9523	0.31752	0	73098.33333	0.003437
0.00	264.03	0.00000000	274.1717	0.33369	0	73068.33333	0.003322
0.00	265.20	0.00000000	273.8603	0.35402	0	73058.33333	0.003441
0.00	276.08	0.00000000	274.0163	0.35544	0	73051.66667	0.003436
6.61	285.45	0.00000000	275.0590	0.62200	0	73073.33333	0.003489
119.08	280.35	0.00000000	277.5072	0.30471	0	73110.00000	0.003840
248.10	306.65	0.00000000	284.6883	0.62304	0	73120.00000	0.003459
360.02	313.05	0.00000000	287.3650	1.07883	0	73123.33333	0.002937
443.28	316.53	0.00000000	288.1717	1.28103	0	73113.33333	0.003011
487.05	319.10	0.00000000	288.9750	1.27380	0	73091.66667	0.002945
489.43	318.95	0.00000000	289.5533	1.90310	0	73028.33333	0.002703
447.27	319.78	0.00000000	290.0917	1.81072	0	72976.66667	0.002709
364.65	320.22	0.00000000	290.2800	1.51600	0	72970.00000	0.002704
249.80	319.68	0.00000000	290.1400	1.33415	0	72983.33333	0.002755
52.32	311.70	0.00000000	288.6900	1.28483	0	73000.00000	0.002982
2.13	300.63	0.00000000	286.5133	0.63966	0	73003.33333	0.003061
0.00	285.70	0.00000000	281.4257	0.39403	0	73041.66667	0.003476
0.00	277.33	0.00000000	278.8723	0.44119	0	73068.33333	0.003722
0.00	275.32	0.00000000	278.3382	0.96857	0	73058.33333	0.003619
0.00	274.37	0.00000000	278.3445	0.88715	0	73051.66667	0.003470
0.00	271.30	0.00000000	277.1707	0.77607	0	73045.00000	0.003489
0.00	262.28	0.00000000	274.5667	0.49863	0	73050.00000	0.003633
0.00	259.32	0.00000000	273.9027	0.44558	0	73016.66667	0.003465
0.00	257.20	0.00000000	273.3760	0.43955	0	73010.00000	0.003396
0.00	261.90	0.00000000	273.0527	0.49408	0	72990.00000	0.003245
0.00	260.33	0.00000000	273.1145	0.59079	0	72945.00000	0.003274
0.00	262.32	0.00000000	273.8033	0.67758	0	72920.00000	0.003281
0.00	275.17	0.00000000	273.2470	0.52344	0	72913.33333	0.003294
6.56	300.63	0.00000000	281.8168	1.70486	0	72875.00000	0.002900
112.19	302.02	0.00000000	285.3867	2.05486	0	72885.00000	0.003069
245.67	305.75	0.00000000	286.1917	1.72207	0	72898.33333	0.003112
362.77	310.47	0.00000000	287.1550	2.51236	0	72898.33333	0.003162
443.42	310.90	0.00000000	287.4733	2.96689	0	72881.66667	0.003020
485.77	313.33	0.00000000	288.0017	2.51624	0	72866.66667	0.002969
484.90	314.88	0.00000000	288.2517	2.31665	0	72811.66667	0.003085
442.38	316.37	0.00000000	288.8317	2.04026	0	72728.33333	0.003097
